Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/17  19:00:00,220642382.8046185,220642382.8046185,10974759.387596343 
 01/17  20:00:00,199818993.41767586,199818993.4176758,6791184.0 
 01/17  21:00:00,172981136.45481066,172981136.45481063,10361001.90293217 
 01/17  22:00:00,160663426.49637638,160663426.49637635,7341817.992186461 
 01/17  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 01/17  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 01/18  01:00:00,59209304.021005768,59209304.021005768,6791184.0 
 01/18  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/18  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/18  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/18  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/18  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/18  07:00:00,108974236.03798165,108974236.03798163,6791184.0 
 01/18  08:00:00,192774590.9104828,192774590.91048277,6791184.0 
 01/18  09:00:00,434927316.43852689,434927316.4385268,6791184.0 
 01/18  10:00:00,413378304.7353379,413378304.73533788,6791184.0 
 01/18  11:00:00,419088651.9752735,419088651.97527346,6791184.0 
 01/18  12:00:00,442958618.9550497,442958618.9550497,11695367.729673496 
 01/18  13:00:00,460627056.81593897,460627056.81593897,26137688.75304211 
 01/18  14:00:00,480506528.5216595,480506528.5216595,24992471.443837804 
 01/18  15:00:00,457087740.4772929,457087740.4772929,15534986.5440822 
 01/18  16:00:00,445470674.5032653,445470674.5032653,15515485.184953537 
 01/18  17:00:00,476944965.5144227,476944965.51442268,20373480.82317558 
 01/18  18:00:00,348757393.63727399,348757393.63727399,15332195.738366083 
 01/18  19:00:00,214134089.0001367,214134089.00013665,6791184.0 
 01/18  20:00:00,189315071.16136167,189315071.16136167,10898526.646371443 
 01/18  21:00:00,162857344.8199725,162857344.81997247,6791184.0 
 01/18  22:00:00,153585441.11627064,153585441.1162706,6791184.0 
 01/18  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 01/18  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 01/19  01:00:00,59209304.021005768,59209304.021005768,6791184.0 
 01/19  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/19  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/19  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/19  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/19  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/19  07:00:00,101595629.89043477,101595629.89043477,6791184.0 
 01/19  08:00:00,175567200.43610106,175567200.43610106,6791184.0 
 01/19  09:00:00,420112088.8470775,420112088.84707739,6791184.0 
 01/19  10:00:00,414553047.40995588,414553047.4099558,6791184.0 
 01/19  11:00:00,425252064.9044394,425252064.9044394,6791184.0 
 01/19  12:00:00,448192505.16385,448192505.16384997,15963754.625448389 
 01/19  13:00:00,449101222.22605338,449101222.22605338,25851920.808825677 
 01/19  14:00:00,458129966.9472188,458129966.9472188,25634658.212949177 
 01/19  15:00:00,437808461.0104176,437808461.0104175,15543655.753042218 
 01/19  16:00:00,432273703.85171118,432273703.8517111,15512329.372877852 
 01/19  17:00:00,464086652.7145523,464086652.71455219,20409312.398610787 
 01/19  18:00:00,333032544.44141736,333032544.44141736,11035259.687594295 
 01/19  19:00:00,194870503.07497377,194870503.07497377,10977264.301623635 
 01/19  20:00:00,172570983.94637443,172570983.94637443,6791184.0 
 01/19  21:00:00,136969619.8142224,136969619.8142224,6791184.0 
 01/19  22:00:00,123033868.88553876,123033868.88553874,6791184.0 
 01/19  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 01/19  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 01/20  01:00:00,59209304.021005768,59209304.021005768,6791184.0 
 01/20  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/20  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/20  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/20  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/20  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/20  07:00:00,101675141.25719266,101675141.25719266,6791184.0 
 01/20  08:00:00,172072242.99762718,172072242.99762715,6791184.0 
 01/20  09:00:00,427079812.2839445,427079812.2839444,6791184.0 
 01/20  10:00:00,418411000.93160226,418411000.9316022,6791184.0 
 01/20  11:00:00,426912472.96704176,426912472.9670416,6791184.0 
 01/20  12:00:00,448953533.55232486,448953533.5523247,15956605.514219523 
 01/20  13:00:00,441613837.4599029,441613837.4599029,25861072.73537977 
 01/20  14:00:00,441982033.2414895,441982033.2414895,25638590.45643163 
 01/20  15:00:00,416204482.46998026,416204482.46998026,15522370.258545999 
 01/20  16:00:00,418573289.66677787,418573289.6667778,15492646.773164813 
 01/20  17:00:00,453166920.8859948,453166920.88599476,20393494.030485266 
 01/20  18:00:00,318027642.775574,318027642.775574,11038901.265495403 
 01/20  19:00:00,174515543.28687514,174515543.2868751,10956642.113257884 
 01/20  20:00:00,151233906.8880654,151233906.8880654,6791184.0 
 01/20  21:00:00,127849074.69837502,127849074.69837502,6791184.0 
 01/20  22:00:00,123035163.42722455,123035163.42722455,6791184.0 
 01/20  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 01/20  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 01/21  01:00:00,47958411.42426019,47958411.424260187,6791184.0 
 01/21  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/21  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/21  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/21  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/21  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/21  07:00:00,101409330.12178596,101409330.12178596,6791184.0 
 01/21  08:00:00,104001780.93299711,104001780.93299711,6791184.0 
 01/21  09:00:00,152168857.58654986,152168857.58654986,6791184.0 
 01/21  10:00:00,176909842.0333421,176909842.0333421,6791184.0 
 01/21  11:00:00,183576637.10294617,183576637.10294617,6791184.0 
 01/21  12:00:00,194148816.3592702,194148816.3592702,6791184.0 
 01/21  13:00:00,140584869.56778748,140584869.56778745,6791184.0 
 01/21  14:00:00,130372427.77513135,130372427.77513135,6791184.0 
 01/21  15:00:00,109288968.27182399,109288968.27182399,6791184.0 
 01/21  16:00:00,94063681.44727795,94063681.44727795,6791184.0 
 01/21  17:00:00,97927450.81489825,97927450.81489825,6791184.0 
 01/21  18:00:00,89016959.21234715,89016959.21234715,6791184.0 
 01/21  19:00:00,72551231.83277507,72551231.83277507,6791184.0 
 01/21  20:00:00,50503791.42426019,50503791.42426019,6791184.0 
 01/21  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/21  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/21  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/21  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/22  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/22  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/22  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/22  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/22  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/22  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/22  07:00:00,67988158.94680688,67988158.94680687,6791184.0 
 01/22  08:00:00,51960156.76624016,51960156.76624016,6791184.0 
 01/22  09:00:00,51349738.55904022,51349738.55904022,6791184.0 
 01/22  10:00:00,52439150.132155697,52439150.132155697,6791184.0 
 01/22  11:00:00,66851159.61981915,66851159.61981915,6791184.0 
 01/22  12:00:00,73555011.2693002,73555011.2693002,6791184.0 
 01/22  13:00:00,78019583.14574206,78019583.14574205,6791184.0 
 01/22  14:00:00,79473561.72796317,79473561.72796317,6791184.0 
 01/22  15:00:00,79778825.36117667,79778825.36117667,6791184.0 
 01/22  16:00:00,65374258.73322905,65374258.73322905,6791184.0 
 01/22  17:00:00,53151479.21800779,53151479.21800779,6791184.0 
 01/22  18:00:00,72551231.83277507,72551231.83277507,6791184.0 
 01/22  19:00:00,58318671.4242602,58318671.4242602,6791184.0 
 01/22  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/22  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/22  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/22  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/22  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 01/23  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/23  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/23  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/23  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/23  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/23  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/23  07:00:00,101692982.78933908,101692982.78933908,33537585.052261197 
 01/23  08:00:00,185363229.72268085,185363229.72268088,13794193.25517341 
 01/23  09:00:00,389052698.56555417,389052698.56555417,6791184.0 
 01/23  10:00:00,374945515.16470089,374945515.16470077,6791184.0 
 01/23  11:00:00,380916814.37467226,380916814.3746722,6791184.0 
 01/23  12:00:00,394921222.408501,394921222.408501,11378604.139457597 
 01/23  13:00:00,394207205.8125752,394207205.8125752,25858829.231403635 
 01/23  14:00:00,409999272.4634756,409999272.4634756,25644733.774315489 
 01/23  15:00:00,399887373.99553498,399887373.9955349,15551293.986624666 
 01/23  16:00:00,398733402.30610439,398733402.30610439,15517978.076526469 
 01/23  17:00:00,426527401.54857388,426527401.54857376,20384583.724043486 
 01/23  18:00:00,302672528.2550591,302672528.2550591,11053794.700063728 
 01/23  19:00:00,172530492.99711887,172530492.99711884,10962205.702161398 
 01/23  20:00:00,150915385.54349054,150915385.54349054,6791184.0 
 01/23  21:00:00,127677732.01325545,127677732.01325542,10899633.63280078 
 01/23  22:00:00,123033868.88553876,123033868.88553874,6791184.0 
 01/23  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 01/23  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 01/24  01:00:00,59209304.021005768,59209304.021005768,6791184.0 
 01/24  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/24  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/24  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/24  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/24  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/24  07:00:00,101153389.35994137,101153389.35994135,6791184.0 
 01/24  08:00:00,179512343.64413385,179512343.64413385,6791184.0 
 01/24  09:00:00,435338091.7107041,435338091.7107041,6791184.0 
 01/24  10:00:00,421230431.7281225,421230431.7281224,6791184.0 
 01/24  11:00:00,418660900.1839389,418660900.1839389,6791184.0 
 01/24  12:00:00,430829081.7846352,430829081.7846351,14403689.060588366 
 01/24  13:00:00,432302782.5658364,432302782.5658363,26116771.8833568 
 01/24  14:00:00,446917880.17261806,446917880.1726179,22260081.584435986 
 01/24  15:00:00,444949494.4209464,444949494.42094638,15603544.479215127 
 01/24  16:00:00,446727587.60724666,446727587.60724666,15502635.629083286 
 01/24  17:00:00,469531247.345328,469531247.3453279,20367948.846389235 
 01/24  18:00:00,341593706.3324324,341593706.3324324,15335012.589092985 
 01/24  19:00:00,206616592.3625121,206616592.36251206,10473166.074232534 
 01/24  20:00:00,179261473.134531,179261473.13453097,7290608.547657313 
 01/24  21:00:00,152150198.91622404,152150198.916224,6791184.0 
 01/24  22:00:00,146654055.36795763,146654055.3679576,6791184.0 
 01/24  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 01/24  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 01/25  01:00:00,59209304.021005768,59209304.021005768,6791184.0 
 01/25  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/25  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/25  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/25  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/25  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/25  07:00:00,117160344.47493793,117160344.47493793,6791184.0 
 01/25  08:00:00,191257390.07793389,191257390.07793383,6791184.0 
 01/25  09:00:00,424004924.95551946,424004924.9555195,6791184.0 
 01/25  10:00:00,394465058.9053996,394465058.90539959,6791184.0 
 01/25  11:00:00,390489180.7621718,390489180.76217177,6791184.0 
 01/25  12:00:00,402051560.4774571,402051560.4774571,15961304.907528976 
 01/25  13:00:00,402720249.53998056,402720249.5399805,25866382.051497014 
 01/25  14:00:00,408077535.7660349,408077535.7660349,25641116.09493042 
 01/25  15:00:00,393516833.57081738,393516833.5708174,15530024.926557895 
 01/25  16:00:00,386086146.98493608,386086146.984936,15496137.539043121 
 01/25  17:00:00,423999954.4378915,423999954.4378914,20401342.327142769 
 01/25  18:00:00,314289687.9537038,314289687.9537039,11049692.196258113 
 01/25  19:00:00,186785998.99288885,186785998.9928888,10979479.400623922 
 01/25  20:00:00,156439504.1150189,156439504.1150189,6791184.0 
 01/25  21:00:00,127702968.97134707,127702968.97134704,6791184.0 
 01/25  22:00:00,123033868.88553876,123033868.88553874,6791184.0 
 01/25  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 01/25  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 01/26  01:00:00,59209304.021005768,59209304.021005768,6791184.0 
 01/26  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/26  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/26  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/26  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/26  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/26  07:00:00,101119638.04221714,101119638.04221712,6791184.0 
 01/26  08:00:00,175883641.60094077,175883641.60094077,6791184.0 
 01/26  09:00:00,392065902.9863956,392065902.9863956,6791184.0 
 01/26  10:00:00,362552659.4349662,362552659.43496617,6791184.0 
 01/26  11:00:00,375629057.8416711,375629057.841671,6791184.0 
 01/26  12:00:00,397225303.9699298,397225303.9699298,15960083.403219089 
 01/26  13:00:00,394824979.4285686,394824979.42856857,25858188.47743489 
 01/26  14:00:00,413209453.2014747,413209453.2014747,25640244.96886725 
 01/26  15:00:00,401528879.42248216,401528879.422482,15553173.185546693 
 01/26  16:00:00,402599225.5623172,402599225.56231716,15519870.17523276 
 01/26  17:00:00,422520789.5696179,422520789.56961789,20386254.150556894 
 01/26  18:00:00,292707900.14946356,292707900.14946356,11053100.879394446 
 01/26  19:00:00,168937709.92144216,168937709.92144216,10964991.929006447 
 01/26  20:00:00,151315958.11498366,151315958.11498366,6791184.0 
 01/26  21:00:00,127992564.5275023,127992564.5275023,10906142.807822308 
 01/26  22:00:00,123124585.2038596,123124585.2038596,8961660.42224798 
 01/26  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 01/26  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 01/27  01:00:00,59209304.021005768,59209304.021005768,6791184.0 
 01/27  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/27  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/27  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/27  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/27  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 01/27  07:00:00,101638201.90399944,101638201.90399942,42231446.51175425 
 01/27  08:00:00,184624500.72921626,184624500.72921626,22753683.863535707 
 01/27  09:00:00,394248015.59723,394248015.59723,8328509.775234574 
 01/27  10:00:00,362067562.0725116,362067562.0725117,6791184.0 
 01/27  11:00:00,375116547.8710507,375116547.8710507,6791184.0 
 01/27  12:00:00,405945324.2363018,405945324.23630169,13662608.133941362 
 01/27  13:00:00,409285250.00444427,409285250.00444427,26212354.44288251 
 01/27  14:00:00,420299547.9243859,420299547.9243859,22922853.71066445 
 01/27  15:00:00,402274535.24916878,402274535.2491687,15588044.663958524 
 01/27  16:00:00,392885863.2469248,392885863.24692478,15506624.909109429 
 01/27  17:00:00,414240116.9635295,414240116.96352949,20369990.316350044 
 01/27  18:00:00,289498537.6676487,289498537.6676487,15300095.047954338 
 01/27  19:00:00,168950923.5419665,168950923.54196648,9918336.992387785 
 01/27  20:00:00,151351908.5780368,151351908.5780368,7830651.324384933 
 01/27  21:00:00,128013240.0728871,128013240.07288708,8408192.333914627 
 01/27  22:00:00,123113226.25142366,123113226.25142364,11187619.370806717 
 01/27  23:00:00,90323952.76734039,90323952.76734039,6791184.0 
 01/27  24:00:00,78718034.42393798,78718034.42393798,6791184.0 
 01/28  01:00:00,47958411.42426019,47958411.424260187,6791184.0 
 01/28  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/28  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/28  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/28  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/28  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 01/28  07:00:00,98186448.78953871,98186448.7895387,57954428.38818748 
 01/28  08:00:00,108660182.33228573,108660182.33228573,44583869.210016589 
 01/28  09:00:00,152063977.56329335,152063977.56329335,10665592.877990496 
 01/28  10:00:00,162768196.58731068,162768196.58731068,6791184.0 
